type,strike,spot,t_days,bid,ask,last,yahoo_iv,bar_iv,bar_delta
call,450.0,127.595,150,0.9,1.15,0.9,0.9516606396484374,,
put,5.0,127.595,150,0.0,0.05,0.03,1.8437507812499998,,
put,10.0,127.595,150,0.0,0.05,0.02,1.4296903515625,,
put,15.0,127.595,150,0.0,0.25,0.1,1.4296903515625,,
put,20.0,127.595,150,0.05,0.1,0.07,1.16016044921875,,
put,25.0,127.595,150,0.1,0.15,0.15,1.0859420703125,,
put,30.0,127.595,150,0.15,0.25,0.17,1.0302782861328126,,
put,35.0,127.595,150,0.25,0.35,0.25,0.9804689453125001,,
put,40.0,127.595,150,0.35,0.5,0.45,0.9350592431640624,,
put,45.0,127.595,150,0.6,0.75,0.67,0.9184578466796876,,
put,50.0,127.595,150,0.9,1.05,0.95,0.8959971337890623,,
put,55.0,127.595,150,1.25,1.4,1.35,0.8703626245117188,,
put,60.0,127.595,150,1.75,1.95,1.9,0.8579115771484375,,
put,65.0,127.595,150,2.4,2.6,2.66,0.8464370825195311,,
put,70.0,127.595,150,3.2,3.4,3.26,0.8366715551757811,,
put,75.0,127.595,150,4.1,4.4,4.2,0.8273943041992187,,
put,80.0,127.595,150,5.2,5.5,5.31,0.8183611914062499,,
put,85.0,127.595,150,6.6,6.9,6.8,0.8167742932128905,,
put,90.0,127.595,150,8.3,8.3,8.27,0.813478427734375,,
put,95.0,127.595,150,9.7,10.2,9.93,0.80664255859375,,
put,100.0,127.595,150,11.8,12.1,12.0,0.8071308349609375,,
put,105.0,127.595,150,13.7,14.2,13.98,0.8005391040039063,,
put,110.0,127.595,150,16.1,16.3,16.2,0.7971211694335938,,
put,115.0,127.595,150,18.3,18.8,18.6,0.7913228875732423,,
put,120.0,127.595,150,20.8,21.1,21.2,0.7820456365966797,,
put,125.0,127.595,150,23.7,24.1,24.03,0.785707709350586,,
put,130.0,127.595,150,26.4,27.1,26.85,0.7811911529541016,,
put,135.0,127.595,150,29.4,30.3,31.5,0.7800314965820312,,
put,140.0,127.595,150,32.9,33.6,33.4,0.7838156384277344,,
put,145.0,127.595,150,36.0,37.1,37.59,0.7806418420410157,,
put,150.0,127.595,150,39.5,40.6,39.7,0.7798483929443358,,
put,155.0,127.595,150,43.1,44.6,45.6,0.7848532257080079,,
put,160.0,127.595,150,46.7,48.1,47.72,0.7789328747558593,,
put,165.0,127.595,150,50.6,52.2,52.9,0.7839987420654297,,
put,170.0,127.595,150,54.3,56.7,57.82,0.7894918511962892,,
put,175.0,127.595,150,58.3,60.7,60.3,0.7893087475585938,,
put,180.0,127.595,150,62.9,64.4,63.56,0.7915059912109376,,
put,185.0,127.595,150,67.0,68.6,70.3,0.7913839221191408,,
put,190.0,127.595,150,71.3,72.9,74.5,0.7942525457763672,,
put,195.0,127.595,150,75.0,77.8,69.09,0.7951070294189453,,
put,200.0,127.595,150,79.6,82.5,84.48,0.8068256622314454,,
put,205.0,127.595,150,83.8,87.4,78.4,0.813478427734375,,
put,210.0,127.595,150,88.4,92.4,82.72,0.8283098223876952,,
put,215.0,127.595,150,92.8,97.3,95.1,0.8363053479003906,,
put,220.0,127.595,150,97.6,102.2,100.25,0.8510146734619142,,
put,225.0,127.595,150,102.2,106.9,104.63,0.8568739898681641,,
put,230.0,127.595,150,106.7,111.4,91.63,0.8553481262207032,,
put,235.0,127.595,150,111.5,116.2,86.77,0.8652967572021484,,
put,240.0,127.595,150,116.5,121.3,106.75,0.8852550537109375,,
put,245.0,127.595,150,120.7,124.7,93.8,0.848634326171875,,
put,250.0,127.595,150,125.5,128.9,121.0,0.8410660424804688,,
put,255.0,127.595,150,130.8,133.9,119.57,0.864137100830078,,
put,260.0,127.595,150,135.3,138.9,124.0,0.8670667590332031,,
put,265.0,127.595,150,139.8,143.9,130.8,0.86914193359375,,
put,270.0,127.595,150,144.6,148.9,99.8,0.878358150024414,,
put,275.0,127.595,150,149.5,153.9,138.46,0.8896495410156249,,
put,280.0,127.595,150,154.4,158.9,127.05,0.9006357592773437,,
put,285.0,127.595,150,159.9,163.9,126.0,0.9273688903808592,,
put,290.0,127.595,150,164.8,168.9,152.75,0.9377447631835938,,
put,295.0,127.595,150,169.1,173.8,120.46,0.9285895812988281,,
put,300.0,127.595,150,174.6,178.9,175.16,0.9575809906005859,,
put,305.0,127.595,150,178.8,183.6,126.7,0.9385992468261719,,
put,310.0,127.595,150,183.9,188.9,128.5,0.9619144433593749,,
put,315.0,127.595,150,188.7,193.5,131.9,0.9558109887695312,,
put,325.0,127.595,150,198.6,203.5,135.6,0.9750979052734375,,
put,330.0,127.595,150,204.0,208.9,142.21,1.009770576171875,,
put,335.0,127.595,150,208.5,213.4,146.31,0.99023447265625,,
put,340.0,127.595,150,213.5,218.5,150.5,1.003667091064453,,
put,345.0,127.595,150,218.4,223.1,204.0,0.997924825439453,,
put,350.0,127.595,150,223.2,228.0,194.18,0.9978027563476561,,
put,355.0,127.595,150,228.1,233.0,162.7,1.0041553698730468,,
put,365.0,127.595,150,238.3,243.0,228.6,1.0297900073242188,,
put,380.0,127.595,150,253.0,257.9,232.89,1.0430956048583988,,
put,400.0,127.595,150,272.7,277.9,210.9,1.0661667785644533,,
